05:02:36.563  +86:13:20.33 | NGC  1544, NGC  1544
05:42:04.775  +69:22:42.17 | NGC  1961, IC 2133, NGC  1961
05:56:23.862  +46:06:17.50 | IC 2149, HD  39659, GSC 03361-01662, IC 2149
17:59:14.700  +45:53:13.49 | NGC  6524, NGC  6524
17:57:25.181  +50:43:40.77 | NGC  6515, NGC  6515
17:48:38.350  +51:09:26.07 | NGC  6478, NGC  6478
17:48:08.086  +51:23:57.10 | NGC  6466, NGC  6466
17:45:47.124  +55:46:36.02 | NGC  6459, NGC  6459
17:48:21.555  +54:08:56.54 | NGC  6479, NGC  6479
17:44:56.668  +55:42:16.68 | NGC  6454, NGC  6454
17:46:16.9  +55:52:58 | IC 4667, IC 4667
17:45:48.6  +55:45:43 | IC 4666, IC 4666
17:59:13.931  +56:13:54.29 | NGC  6532, NGC  6532
17:47:05.493  +57:18:03.66 | NGC  6473, NGC  6474, NGC  6473
17:43:46.355  +56:48:14.81 | NGC  6449, NGC  6449
17:46:54.2  +57:24:12 | IC 4668, IC 4668
17:59:38.606  +61:21:34.00 | NGC  6542, NGC  6542
17:54:39.294  +60:49:04.32 | NGC  6510, NGC  6511, NGC  6510
17:50:22.668  +61:33:33.49 | NGC  6493, NGC  6493
17:50:00.710  +61:31:54.24 | NGC  6491, NGC  6493A, NGC  6491
17:45:47.600  +60:53:50.75 | NGC  6464, NGC  6464
17:41:13.249  +60:26:59.25 | NGC  6436, NGC  6436
17:47:12.920  +61:26:03.07 | IC 4669, IC 4669
17:50:01.384  +60:05:32.23 | NGC  6489, NGC  6489
17:51:18.010  +59:28:14.97 | NGC  6497, NGC  6497
17:56:08.562  +64:17:00.93 | NGC  6534, NGC  6534
17:55:16.831  +62:40:11.61 | NGC  6516, NGC  6516
17:49:20.940  +62:13:22.11 | NGC  6488, NGC  6488
17:40:11.074  +62:38:30.63 | NGC  6435, NGC  6435
17:56:35.083  +62:37:00.99 | NGC  6521A, MCG+10-25-121
17:44:48.852  +61:54:37.89 | NGC  6462, NGC  6462
17:54:50.325  +62:38:42.23 | NGC  6512, NGC  6512
17:55:48.43745  +62:36:44.1260 | NGC  6521, NGC  6521
17:58:15.8  +66:37:59 | IC 4677, IC 4677
17:42:52.896  +66:28:33.84 | NGC  6457, NGC  6457
17:57:16.333  +64:56:17.00 | NGC  6536, NGC  6536
17:51:07.405  +65:31:50.80 | NGC  6505, NGC  6505
17:58:33.423  +66:37:59.52 | NAME SNAIL NEBULA, NAME SUNFLOWER NEBULA, NAME CAT'S EYE NEBULA, NGC  6543, HD 164963, PPM  20679, NGC  6543
17:36:12.107  +69:59:20.34 | NGC  6424, NGC  6424
17:36:16.260  +68:03:08.30 | NGC  6420, NGC  6420
17:36:30.000  +68:03:31.24 | NGC  6422, NGC  6422
17:36:53.335  +68:10:17.27 | NGC  6423, NGC  6423
17:44:14.832  +67:37:10.01 | NGC  6470, NGC  6470
17:44:13.103  +67:35:35.00 | NGC  6471w, UGC 10973
17:44:18.179  +67:35:28.02 | NGC  6471e, MCG+11-21-024
17:43:34.387  +67:36:12.96 | NGC  6463, NGC  6463
17:42:31.743  +67:35:32.06 | NGC  6456, NGC  6456
17:36:05.713  +68:09:21.32 | NGC  6419, NGC  6419
17:44:03.091  +67:37:48.92 | NGC  6472, NGC  6472
17:49:26.514  +70:08:39.63 | NGC  6503, NGC  6503
17:49:46.501  +72:01:16.24 | NGC  6508, NGC  6508
17:36:48.831  +72:05:20.22 | NGC  6434, NGC  6434
17:30:36.819  +74:22:34.01 | NGC  6414, NGC  6414
17:54:16.567  +73:25:26.22 | NGC  6538, NGC  6538
17:38:42.334  +73:30:56.03 | NGC  6461, NGC  6461
17:29:37.522  +75:42:15.59 | NGC  6412, NGC  6412
17:21:45.220  +75:50:55.22 | IC 4660, IC 4660
17:03:35.918  +78:37:43.57 | NGC  6331, NGC  6331
16:32:40.532  +82:34:36.55 | NGC  6252, NGC  6252
16:32:31.96993  +82:32:16.3999 | NGC  6251, NGC  6251
11:47:11.928  +89:05:35.77 | NAME POLARISSIMA BOREALIS, NGC  3172, NGC  3172
07:55:59.106  +85:09:32.06 | IC  469, IC  469
07:14:17.441  +84:22:56.18 | NGC  2268, NGC  2268
07:34:57.605  +85:32:13.87 | IC  455, IC  455
07:27:14.485  +85:45:16.20 | NGC  2276, NGC  2276
07:32:20.486  +85:42:31.90 | NGC  2300, NGC  2300
06:36:12.283  +82:58:08.85 | IC  442, IC  442
06:37.0  +82:58 | IC  442a, IC  442a
06:36:11.0  +82:57:51 | IC  442b, IC  442b
06:19:13.400  +80:04:06.56 | IC  440, IC  440
06:23:55.182  +78:31:48.41 | NGC  2146A, UGC  3439
06:18:37.710  +78:21:25.27 | NGC  2146, NGC  2146
06:04:34.224  +57:37:40.11 | NGC  2128, NGC  2128
06:02:36  +49:52.3 | NGC  2126, NGC  2126
17:44:33.860  +48:06:50.71 | NGC  6443, NGC  6443
17:36:35.383  +50:45:57.10 | NGC  6409, NGC  6409
17:27:31.743  +58:28:32.84 | IC 1260, IC 1260
17:27:17.336  +58:29:07.90 | IC 1258, IC 1258
17:28:01.414  +57:31:18.84 | NGC  6385, NGC  6385
17:27:55.203  +56:52:07.81 | NGC  6382, NGC  6382
17:27:24.81  +58:31:00.1 | IC 1259, IC 1259a, IC 1259
17:27:26.785  +58:30:59.86 | IC 1259b, IC 1259E, IC 1259b
17:28:23.828  +57:32:43.42 | NGC  6387, NGC  6387
17:28:28.044  +60:05:39.81 | NGC  6390, NGC  6390
17:27:16.912  +60:00:50.65 | NGC  6381, NGC  6381
17:35:32.820  +60:48:48.19 | NGC  6411, NGC  6411
17:38:45.828  +59:22:23.44 | IC 1267, IC 1267
17:31:50.295  +59:36:55.57 | NGC  6399, NGC  6399
17:30:21.6  +59:38:22 | NGC  6393, NGC  6393
17:28:48.918  +58:51:03.29 | NGC  6391, NGC  6391
17:24:08.042  +58:59:42.56 | NGC  6373, NGC  6373
17:30:21.409  +59:38:23.52 | NGC  6394, NGC  6394
17:25:19.182  +58:49:02.33 | NGC  6376, NGC  6376
17:25:22.398  +58:49:19.35 | NGC  6377, NGC  6377
17:22:43.51  +62:10:25.2 | NGC  6365, NGC  6365B, NGC  6365
17:17:53.020  +61:46:50.53 | NGC  6359, NGC  6359
17:22:43.806  +62:09:58.17 | NGC  6365A, UGC 10832
17:05:02.695  +68:49:38.92 | NGC  6303, NGC  6303
17:26:31.289  +71:05:46.54 | NGC  6395, NGC  6395
17:11:33.347  +72:24:07.28 | IC 1254, IC 1254
17:10:24.961  +72:18:15.69 | NGC  6340, NGC  6340
17:10:13.228  +72:24:38.65 | IC 1251, IC 1251
17:23:26.045  +71:15:46.28 | IC 1261, IC 1261E, IC 1261
17:23:20.875  +71:15:51.58 | IC 1261W, IC 1261W
17:05:25.942  +75:24:26.73 | NGC  6324, NGC  6324
16:32:39.217  +78:11:53.56 | NGC  6217, NGC  6217
15:30:56.415  +82:27:21.19 | IC 1143, IC 1143
15:29:26.162  +82:35:02.45 | IC 1139, IC 1139
08:45:16.915  +85:44:23.77 | IC  499, IC  499
09:03:49.695  +85:30:06.02 | IC  512, IC  512
07:30:18.400  +79:52:20.99 | IC  467, IC  467
07:27:04.050  +80:10:41.05 | NGC  2336, NGC  2336
07:10:32.567  +75:19:35.81 | NGC  2314, NGC  2314
07:09:05.607  +75:21:10.87 | IC 2174, IC 2174
06:52:51.989  +74:28:50.67 | IC  451, IC  451
06:47:46.185  +74:28:54.63 | NGC  2258, NGC  2258
06:47:13.960  +74:14:11.44 | NGC  2256, TYC 4370-55-1, NGC  2256
07:10:12  +75:12.3 | NGC  2314A, OCl  374
06:52:12.361  +74:25:37.24 | IC  450, IC  450
06:45:41.078  +71:20:37.80 | IC  449, IC  449
06:37:21.273  +67:51:35.40 | IC  445, IC  445
06:43:14.725  +65:40:39.08 | NGC  2253, NGC  2253
06:26:55.629  +59:04:48.39 | IC 2166, IC 2166
06:22:34.638  +51:54:34.56 | NGC  2208, NGC  2208
17:28:51.753  +52:43:24.56 | NGC  6386, NGC  6386
17:18:53.071  +52:36:55.27 | NGC  6358, NGC  6358
17:15:50.376  +57:22:00.61 | IC 1252, IC 4649, IC 1252
17:15:24.441  +57:19:21.51 | NGC  6346, NGC  6346
17:15:22.910  +57:24:40.49 | NGC  6338, NGC  6338
17:15:24.302  +57:21:01.51 | NGC  6345, NGC  6345
17:23:25.159  +56:58:28.20 | NGC  6370, NGC  6370
17:03:03.450  +61:02:38.12 | NGC  6292, NGC  6292
17:07:57.437  +60:59:24.20 | NGC  6310, NGC  6310
17:07:40.444  +60:45:03.20 | NGC  6307, NGC  6307
17:07:36.907  +60:43:43.19 | NGC  6306, NGC  6306
17:03:15.264  +60:20:16.05 | NGC  6295, NGC  6295
17:11:40.261  +59:59:44.92 | IC 1248, IC 1248
17:18:41.089  +60:36:29.23 | NGC  6361, NGC  6361
17:08:59.465  +62:53:52.38 | NGC  6317, NGC  6317
17:05:04.350  +62:27:27.67 | NGC  6299, NGC  6299
17:03:36.577  +62:01:32.35 | NGC  6297, NGC  6297
16:55:33.237  +63:14:33.85 | NGC  6275, NGC  6275
17:01:28.173  +63:41:27.74 | IC 1241, IC 1241
17:09:44.019  +62:58:23.25 | NGC  6319, NGC  6319
16:52:01.7  +63:07:02 | IC 1235, IC 1235
16:51:50.618  +63:42:52.33 | NGC  6260, NGC  6260
16:57:45.029  +68:30:52.98 | NGC  6289, NGC  6289
16:57:24.525  +68:27:25.86 | NGC  6288, NGC  6288
16:36:52.518  +67:37:46.10 | IC 1225, IC 1225
16:43:20.233  +70:37:57.11 | NGC  6232, NGC  6232
16:46:22.84  +70:21:18.2 | NGC  6248, NGC  6237, NGC  6248
16:44:34.698  +70:46:48.96 | NGC  6236, NGC  6236
16:45:19.1  +70:49:53 | NGC  6245, NGC  6245
15:55:25.950  +78:59:48.57 | NGC  6068, NGC  6068
15:54:47.6  +78:59:07 | NGC  6068A, MCG+13-11-017
14:20:40.913  +80:07:23.41 | NGC  5640, NGC  5640
12:33:06.871  +82:33:48.95 | IC 3568, HD 109540, PPM   2164, IC 3568
09:13:24.767  +79:11:14.56 | NGC  2732, NGC  2732
08:37:25.529  +78:01:35.17 | NGC  2591, NGC  2591
07:55:34.9  +78:00:50 | NGC  2336A, HIJASS J0755+78
08:55:37.731  +78:13:23.10 | NGC  2655, NGC  2655
08:04:08.8  +74:02:53 | NGC  2523A, LEDA   22649
07:51:54.772  +73:00:56.42 | NGC  2441, NGC  2441
07:29:27.015  +72:07:51.48 | IC 2184, IC 2184
07:40:09  +71:39.3 | NGC  2408, NGC  2408
07:28:29.83  +69:11:32.8 | NAME NGC 2366 I, NGC  2363, NGC  2366A, NGC  2366I, NGC  2363
07:28:51.85  +69:12:31.1 | NGC  2366, NGC  2366
06:46:31.580  +60:20:25.28 | NGC  2273B, UGC  3530
06:50:08.663  +60:50:44.50 | NGC  2273, NGC  2273
17:10:20.786  +48:19:54.27 | NGC  6313, NGC  6313
16:56:16.055  +55:01:35.13 | IC 1237, IC 1237
16:58:42.810  +57:05:54.13 | NGC  6262, NGC  6262
16:52:29.820  +60:30:52.46 | NGC  6258, NGC  6258
17:00:55.913  +58:56:15.07 | NGC  6291, NGC  6291
17:00:56.437  +58:58:14.06 | NGC  6290, NGC  6290
16:46:59.015  +58:25:23.45 | IC 1231, IC 1231
16:58:24.016  +58:57:21.23 | NGC  6285, NGC  6285
16:58:31.381  +58:56:10.21 | NAME IRAS F16577+5900 SE, NGC  6286, NGC  6286
16:48:03.893  +62:12:01.72 | NGC  6244, NGC  6244
16:47:16.641  +62:08:49.20 | NGC  6238, NGC  6238
16:43:23.247  +61:59:02.03 | NGC  6226, NGC  6202, NGC  6226
16:48:20.237  +62:58:34.80 | NGC  6247, NGC  6247
16:43:04.340  +61:34:44.18 | NGC  6223, NGC  6223
16:20:58.162  +65:23:25.98 | NGC  6140, NGC  6140
16:39:31.893  +66:02:22.11 | NGC  6214, NGC  6214
16:42:06.500  +65:35:07.75 | IC 1228, IC 1228
16:16:37.093  +68:12:09.33 | IC 1218, IC 1218
16:16:11.722  +65:58:07.50 | IC 1214, IC 1214
15:59:10.188  +70:33:25.03 | IC 1187, IC 1187
16:00:58.920  +70:36:02.99 | NGC  6071, NGC  6071
16:07:52.976  +69:54:17.56 | NGC  6091, NGC  6091
16:15:55.364  +68:20:59.45 | IC 1216, IC 1216
16:15:35.175  +68:23:51.46 | IC 1215, IC 1215
16:04:29.246  +69:39:56.89 | NGC  6079, NGC  6079
16:05:41.657  +69:35:37.42 | IC 1201, IC 1201
16:07:15.480  +69:55:53.30 | IC 1204, IC 1204
16:06:33.922  +72:29:39.84 | NGC  6094, NGC  6094
15:44:08.573  +72:25:52.23 | IC 1145, IC 1145
15:46:32.915  +72:10:09.08 | NGC  6011, NGC  6011
15:52:28.597  +70:22:30.52 | IC 1154, IC 1154
15:57:30.143  +70:41:20.80 | NGC  6048, NGC  6048
15:11:28.374  +75:23:01.81 | NGC  5909, NGC  5909
15:11:41.056  +75:23:05.70 | NGC  5912, NGC  5912
13:54:24.64  +78:13:15.3 | NGC  5452, NGC  5452
14:28:22.775  +78:53:07.82 | IC 4470, IC 4470
14:29:41.946  +78:51:51.55 | NGC  5712, NGC  5712
14:09:45.527  +78:36:03.87 | NGC  5547, NGC  5547
14:09:48.904  +78:36:45.89 | IC 4404, IC 4404
13:38:39.456  +79:27:31.60 | NGC  5295, NGC  5295
10:05:39.306  +80:17:08.40 | NGC  3057, NGC  3057
10:28:16.707  +79:49:24.03 | NGC  3212, NGC  3212
10:14:27.634  +77:49:12.90 | NGC  3197, NGC  3197
10:28:40.477  +79:48:47.09 | NGC  3215, NGC  3215
09:43:31.425  +79:42:04.44 | NGC  2908, NGC  2908
09:08:06.196  +78:05:06.57 | NGC  2715, NGC  2715
09:38:23.778  +76:19:10.65 | NGC  2938, NGC  2938
09:13:43.037  +76:28:31.23 | NGC  2748, NGC  2748
08:48:25.433  +73:58:01.62 | NGC  2634, NGC  2634
08:48:04.647  +74:05:55.65 | NGC  2633, NGC  2633
08:24:33.640  +74:00:44.30 | NGC  2550, NGC  2550
08:48:38.174  +73:56:21.54 | NGC  2634A, UGC  4585
08:47:57.689  +73:32:21.64 | IC 2389, IC 2389
08:15:00.072  +73:34:44.24 | NGC  2523, NGC  2523
08:17:44.321  +73:19:03.81 | NGC  2523C, UGC  4290
08:28:39.961  +73:44:52.61 | NGC  2550A, UGC  4397
08:40:50.449  +73:29:11.88 | IC  511, IC  511
08:48:24.408  +73:40:16.61 | NGC  2636, NGC  2636
08:21:40.309  +73:59:18.11 | NGC  2544, NGC  2544
08:12:57.125  +73:33:47.64 | NGC  2523B, UGC  4259
08:24:50.294  +73:24:43.21 | NGC  2551, NGC  2551
07:36:51.396  +65:36:09.17 | NGC  2403, NGC  2403
07:16:04.087  +64:42:41.54 | NGC  2347, NGC  2347
07:15:32.318  +64:55:34.35 | IC 2179, IC 2179
06:34:07.360  +44:46:38.09 | NGC  2242, NGC  2242
16:59:01.465  +47:14:13.88 | NGC  6279, NGC  6279
16:59:26.558  +49:55:19.15 | NGC  6283, NGC  6283
16:49:52.690  +55:32:30.80 | NGC  6246, NGC  6246
16:50:13.989  +55:23:04.84 | NGC  6246A, UGC 10584
16:27:36.519  +59:33:44.60 | NGC  6176, NGC  6176
16:40:07.910  +58:37:02.55 | NGC  6206, NGC  6206
16:32:06.698  +58:26:20.21 | NGC  6190, NGC  6190
16:31:40.93  +59:37:35.0 | NGC  6189, NGC  6189
16:41:37.222  +57:48:53.31 | NGC  6213, NGC  6213
16:41:27.609  +57:47:01.19 | NGC  6211, NGC  6211
16:35:30.655  +57:29:12.69 | NGC  6198, NGC  6198
16:31:36.830  +57:42:24.11 | NGC  6187, NGC  6187
16:17:19.753  +61:56:20.73 | NGC  6123, NGC  6123
16:15:30.784  +64:13:30.27 | IC 1212, IC 1212
16:14:30.125  +62:32:12.12 | NGC  6111, IC 1210, NGC  6111
16:14:24.873  +64:58:58.12 | NGC  6135, NGC  6135
15:53:07.896  +64:55:05.05 | NGC  6024, NGC  6024
15:52:09.108  +64:50:26.46 | NGC  6019, NGC  6019
15:50:11.660  +69:33:36.43 | IC 1147, IC 1147
15:32:00.820  +68:14:46.95 | IC 1129, IC 1129
15:48:22.086  +69:23:07.79 | IC 1146, IC 1146
15:24:46.047  +68:43:50.13 | NGC  5939, NGC  5939
14:59:31.000  +73:53:35.84 | NGC  5836, NGC  5836
14:54:02.853  +73:07:53.98 | NGC  5819, NGC  5819
14:57:45.90  +71:40:53.5 | NGC  5832, NGC  5832
13:45:36.548  +76:49:42.13 | NGC  5323, NGC  5323
13:35:38.551  +75:02:21.78 | NGC  5262, NGC  5262
13:52:27  +76:10.5 | NGC  5385, NGC  5385
12:22:35.84  +76:10:23.9 | NGC  4331, NGC  4331
12:10:53.635  +76:07:32.99 | NGC  4159, NGC  4159
12:08:26.371  +76:48:14.40 | NGC  4127, NGC  4127
11:42:49.819  +77:22:21.24 | NGC  3901, NGC  3901
10:44:39.368  +76:48:33.79 | NGC  3329, NGC  3397, NGC  3329
09:56:12.059  +75:51:59.57 | NGC  3061, NGC  3061
09:18:32.787  +73:45:33.56 | IC  529, IC  529
09:43:46.714  +74:51:34.49 | NGC  2977, NGC  2977
08:50:22.104  +73:27:47.42 | NGC  2646, NGC  2646
08:47:57.601  +72:53:44.65 | NGC  2641, NGC  2641
08:42:47.922  +72:58:35.21 | NGC  2614, NGC  2614
08:45:35.017  +72:59:56.04 | NGC  2630, NGC  2631, NGC  2630
08:47:15.857  +72:59:08.25 | NGC  2629, NGC  2629
08:53:42.275  +73:29:27.32 | IC  520, IC  520
08:49:58.312  +70:17:58.03 | NGC  2650, NGC  2650
07:09:28.350  +50:09:08.97 | NGC  2330, IC  457, NGC  2330
07:09:34.177  +50:10:55.98 | NGC  2332, NGC  2332
07:08:11.043  +50:40:55.07 | NGC  2326, NGC  2326
07:06:00.288  +50:30:37.04 | NGC  2322, NGC  2322
07:05:59.039  +50:45:21.04 | NGC  2321, NGC  2321
07:05:42.024  +50:34:51.97 | NGC  2320, NGC  2320
07:02:33.038  +50:35:26.18 | NGC  2315, NGC  2315
07:08:34.195  +50:37:53.14 | NGC  2326A, UGC  3687
06:56:17.542  +45:29:34.29 | NGC  2303, NGC  2303
16:50:10.928  +45:25:14.41 | NGC  6241, NGC  6241
16:46:58.641  +47:31:36.38 | NGC  6229, NGC  6229
16:45:01.593  +51:15:37.16 | IC 1230, IC 1230
16:44:58.802  +51:18:29.14 | IC 1229, IC 1229
16:20:59.421  +55:58:13.74 | NGC  6136, NGC  6136
16:29:33.981  +55:31:03.67 | NGC  6182, NGC  6182
16:25:48.369  +55:21:38.53 | NGC  6157, NGC  6157
16:21:42.275  +55:05:10.07 | NGC  6143, NGC  6143
16:19:11.554  +57:59:02.80 | NGC  6125, NGC  6127, NGC  6128, NGC  6125
16:19:33.457  +57:36:53.94 | NGC  6130, NGC  6130
16:10:44.33  +57:27:44.3 | NGC  6088B, MCG+10-23-030
16:10:42.656  +57:27:59.39 | NGC  6088, NGC  6088A, NGC  6088
16:11:11.008  +61:16:04.54 | NGC  6095, NGC  6095
15:51:25.232  +62:18:36.11 | NGC  6015, NGC  6015
15:28:00.670  +64:45:47.35 | NGC  5949, NGC  5949
15:12:05.131  +67:21:45.92 | IC 1110, IC 1110
14:55:33.402  +68:24:30.74 | IC 1083, IC 1083
14:22:40.375  +69:35:40.80 | NGC  5620, NGC  5620
14:27:42.012  +69:41:39.22 | NGC  5671, NGC  5671
14:37:53.448  +69:00:51.94 | IC 1046, IC 1046
13:49:56.928  +71:09:52.22 | IC  954, IC  954
14:19:26.693  +71:35:17.75 | NGC  5607, NGC  5607
13:50:12.059  +73:57:10.87 | NGC  5344, NGC  5344
13:48:59.861  +72:39:14.07 | NGC  5340, NGC  5340
13:47:48.563  +72:02:59.79 | IC  945, IC  945
13:57:13.583  +73:36:59.93 | NGC  5412, NGC  5412
12:41:44.410  +74:25:15.18 | NGC  4648, NGC  4648
13:02:19.878  +75:24:14.81 | NGC  4954, NGC  4972, NGC  4954
12:50:07.214  +72:52:28.19 | NGC  4750, NGC  4750
12:35:46.01  +74:14:45.7 | NGC  4572, NGC  4572
12:21:43.846  +75:19:21.45 | NGC  4345, NGC  4319, NGC  4319
12:08:49.922  +74:54:15.44 | NGC  4133, NGC  4133
12:23:28.6  +74:57:05 | NGC  4363, NGC  4363
12:24:28.319  +75:31:44.01 | NGC  4386, NGC  4386
12:20:17.699  +75:22:15.47 | NGC  4291, NGC  4291
12:37:25.034  +74:11:30.79 | NGC  4589, NGC  4589
11:32:32.197  +74:37:39.20 | NGC  3752, NGC  3752
11:35:41.843  +73:27:06.20 | NGC  3736, NGC  3736
11:49:19.900  +74:18:07.81 | NGC  3890, NGC  3890
10:47:09.994  +72:50:22.83 | NGC  3348, NGC  3348
10:48:29.791  +72:25:30.23 | NGC  3364, NGC  3364
10:59:31.256  +75:11:28.43 | NGC  3465, NGC  3500, NGC  3465
11:03:06.324  +75:06:56.76 | NGC  3523, NGC  3523
11:12:58.671  +72:52:45.46 | NGC  3562, NGC  3562
10:53:54.851  +73:41:25.35 | NGC  3403, NGC  3403
10:46:10.327  +73:21:10.81 | NGC  3343, NGC  3343
10:17:39.877  +74:20:50.49 | NGC  3155, NGC  3194, NGC  3155
10:15:32.238  +74:13:12.94 | NGC  3144, NGC  3174, NGC  3144
10:21:48.995  +74:10:36.82 | NGC  3183, NGC  3218, TYC 4390-322-1, NGC  3183
10:34:23.104  +73:45:53.92 | NGC  3252, NGC  3252
10:16:53.632  +73:24:02.34 | NGC  3147, NGC  3147
10:46:38.800  +72:19:13.62 | IC 2600, IC 2600
10:47:13.264  +72:19:22.85 | IC 2601, IC 2601
09:47:50.387  +72:57:51.60 | NGC  2963, NGC  2963
09:47:18.288  +72:59:02.62 | NGC  2957, NGC  2957
10:02:10.906  +72:07:30.93 | NGC  3066, NGC  3066
10:01:55.305  +72:10:13.04 | NGC  3065, NGC  3065
09:55:40.631  +72:12:12.84 | NGC  3027, NGC  3027
09:50:22.233  +72:16:43.13 | NGC  2985, NGC  2985
09:22:04.519  +71:50:38.32 | NGC  2810, NGC  2810
09:19:18.538  +69:12:12.24 | NGC  2787, NGC  2787
07:56:52.269  +60:20:57.76 | NGC  2460, NGC  2460
07:56:14.220  +60:18:14.94 | IC 2209, IC 2209
07:10:53.8  +50:11:07 | IC  462, IC  462
07:11:10.805  +50:10:28.90 | NGC  2340, NGC  2340
07:10:38.639  +50:10:37.78 | IC  459, IC  459
07:10:44.251  +50:12:08.83 | IC  460, IC  460
07:11:04.764  +50:08:12.92 | IC  464, IC  464
07:11:33.669  +50:14:54.32 | IC  465, IC  465
07:10:34.118  +50:07:08.12 | IC  458, IC  458
07:10:45.022  +50:04:52.84 | IC  461, IC  461
07:09:07.971  +48:36:56.15 | NGC  2329, NGC  2329
07:12:28.704  +47:10:00.46 | NGC  2344, NGC  2344
06:58:37.632  +45:12:38.19 | NGC  2308, NGC  2308
16:41:06.584  +46:00:14.11 | IC 1226, IC 1226
16:25:30.498  +49:50:24.47 | NGC  6154, NGC  6154
16:35:42.499  +49:13:13.78 | IC 1223, IC 1223
16:26:08.306  +48:22:00.91 | NGC  6155, NGC  6155
16:16:51.918  +53:00:21.35 | IC 1211, IC 1211
16:11:40.869  +52:27:27.03 | NAME IRAS F16104+5235 NE, NGC  6090E, NAME IRAS F16104+5235 NE
16:11  +52.5 | NGC  6090A, NGC  6090A
16:11  +52.5 | NGC  6090B, NGC  6090B
16:11:40.3  +52:27:25 | NGC  6090W, NGC  6090W
16:11:40.39  +52:27:21.5 | NGC  6090, NGC  6090
15:36:07.394  +59:34:00.44 | NGC  5976A, UGC  9934
15:41:32.849  +59:45:19.15 | NGC  5989, NGC  5989
15:39:57.382  +58:04:46.37 | NGC  5987, NGC  5987
15:39:37.090  +59:19:55.02 | NGC  5985, NGC  5985
15:37:53.456  +59:23:30.45 | NGC  5981, NGC  5981
15:36:48.018  +59:23:52.30 | NGC  5976, NGC  5976
15:38:39.778  +59:21:21.21 | NGC  5982, NGC  5982
15:06:20.815  +62:58:51.53 | IC 1100, IC 1100
14:55:48.688  +63:54:12.27 | NGC  5807, NGC  5807
15:10:38.170  +64:53:55.09 | NGC  5881, NGC  5881
13:56:56.968  +70:45:15.68 | NGC  5415, NGC  5415
13:46:11.367  +70:20:22.58 | NGC  5314, NGC  5314
13:22:53.73  +70:30:47.8 | NGC  5144, NGC  5144
13:12:19.014  +70:38:57.67 | NGC  5034, NGC  5034
12:57:18.354  +70:12:12.38 | NGC  4857, NGC  4857
12:51:12.001  +71:38:12.43 | NGC  4749, NGC  4749
12:47:09.133  +71:10:34.10 | NGC  4693, NGC  4693
12:17:26.301  +70:48:09.40 | NGC  4250, NGC  4250
11:35:57.327  +70:32:08.13 | NGC  3735, NGC  3735
11:06:47.494  +72:34:06.70 | NGC  3516, NGC  3516
10:03:19.072  +68:44:02.24 | NGC  3077, NGC  3077
09:55:52.430  +69:40:46.93 | NAME UMA A, NAME CIGAR GALAXY, M  82, NGC  3034, M  82
09:55:33.17306  +69:03:55.0610 | NAME M 81*, NAME BODE'S GALAXY, M  81, NGC  3031, M  81
09:45:09.012  +68:35:40.08 | NGC  2959, NGC  2959
09:45:22.548  +68:36:29.93 | NGC  2961, NGC  2961
09:32:52.899  +67:37:02.64 | NGC  2892, NGC  2892
09:47:15.458  +67:54:58.97 | NGC  2976, NGC  2976
08:08:49.396  +57:46:10.51 | NGC  2521, NGC  2521A, NGC  2521
08:02:11.148  +56:56:32.54 | NGC  2497, NGC  2497
07:58:02.474  +56:21:34.63 | NGC  2468, NGC  2468
07:57:12.479  +56:40:35.30 | NGC  2463, NGC  2463
07:55:51.343  +56:42:38.15 | NGC  2458, NGC  2461, NGC  2458
07:56:32.029  +56:41:13.37 | NGC  2462, NGC  2462
07:58:03.444  +56:40:49.63 | NGC  2469, NGC  2469
07:58:41.931  +56:42:04.52 | NGC  2472, NGC  2473, NGC  2472
08:01:45.903  +56:33:12.06 | NGC  2488, NGC  2488
07:54:54.448  +55:32:47.17 | NGC  2457, NGC  2457
07:54:10.655  +55:29:43.19 | NGC  2456, NGC  2456
07:48:39.263  +54:36:43.09 | NGC  2446, NGC  2446
07:45:13.488  +53:04:31.00 | NGC  2431, NGC  2431
07:43:51.830  +52:20:54.56 | NGC  2429B, MCG+09-13-040
07:43:18.448  +52:19:06.46 | NGC  2426, NGC  2426
07:43:47.574  +52:21:26.58 | NGC  2429, NGC  2429A, NGC  2429
07:23:31.4  +46:04:43 | IC  470, IC  470
07:10:13.579  +44:27:26.41 | NGC  2337, NGC  2337
15:35:36.885  +56:27:42.45 | NGC  5971, NGC  5971
15:33:27.790  +56:33:33.77 | NGC  5963, TYC 3872-210-1, NGC  5963
15:34:51.086  +56:27:04.01 | NGC  5969, NGC  5969
15:34:02.457  +56:41:08.16 | NGC  5965, NGC  5965
15:11:40.935  +59:48:31.76 | NGC  5894, NGC  5894
14:39:33.120  +62:00:10.77 | IC 1049, IC 1049
14:49:21.610  +63:16:14.24 | IC 1065, IC 1065
14:05:57.418  +65:41:26.45 | NGC  5479, NGC  5479
13:57:53.471  +64:54:39.47 | NGC  5413, NGC  5413
13:41:05.735  +67:40:19.74 | NGC  5283, NGC  5283
12:01:29.634  +69:19:26.12 | NGC  4034, NGC  4034
12:08:31.003  +69:32:41.47 | NGC  4120, NGC  4120
12:08:32.358  +68:46:03.47 | NGC  4128, NGC  4128
12:16:42.118  +69:27:45.25 | NGC  4236, NGC  4236
11:46:49.405  +69:23:01.17 | NGC  3879, NGC  3879
